transaction_id,transaction_date,transaction_time,transaction_type,item_code,item_name,category,subcategory,supplier_name,po_reference,invoice_reference,lot_number,quantity,unit,unit_cost,total_cost,location,recorded_by,expiration_date,notes
TXN-100881,2026-07-25,16:58,stock_in,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,PO-40609,INV-58651,LOT-260725-78,3.0,50lb bag,21.71,65.13,Dry Storage Room,R. Patel,2027-07-25,
TXN-100882,2026-07-25,18:47,waste,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-1.0,case,34.09,-34.09,Main Kitchen Cooler,M. Osei,,Spoilage
TXN-100883,2026-07-25,07:03,adjustment,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,2.47,case (72ct),62.58,154.57,Walk-In Freezer,L. Kim,,System entry error
TXN-100884,2026-07-25,20:14,stock_in,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,PO-40812,INV-58820,LOT-260725-28,1.0,25lb bag,26.14,26.14,Dry Storage Room,R. Patel,2028-07-24,
TXN-100885,2026-07-25,20:38,stock_in,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,PO-40474,INV-58244,LOT-260725-20,7.0,case,26.82,187.74,Main Kitchen Cooler,J. Nguyen,2026-08-08,
TXN-100886,2026-07-25,17:19,stock_out,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.0,case,14.71,-29.42,Main Kitchen Cooler,R. Patel,,
TXN-100887,2026-07-25,16:02,stock_in,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,PO-40264,INV-58111,LOT-260725-60,5.0,case,25.87,129.35,Main Kitchen Cooler,L. Kim,2026-08-03,
TXN-100888,2026-07-25,17:14,stock_out,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,34.5,-69.0,Main Kitchen Cooler,D. Alvarez,,
TXN-100889,2026-07-25,06:14,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-6.19,lb,13.57,-84.0,Main Kitchen Cooler,C. Romero,,
TXN-100890,2026-07-25,16:25,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-3.0,case (72ct),60.57,-181.71,Walk-In Freezer,L. Kim,,
TXN-100891,2026-07-25,14:49,stock_in,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,PO-40388,INV-58266,LOT-260725-79,7.0,case,22.88,160.16,Main Kitchen Cooler,D. Alvarez,2026-07-30,
TXN-100892,2026-07-25,07:36,stock_in,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,PO-40595,INV-58146,LOT-260725-16,23.46,lb,22.73,533.25,Main Kitchen Cooler,M. Osei,2026-07-29,
TXN-100893,2026-07-25,18:25,stock_in,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,PO-40819,INV-58790,LOT-260725-22,6.0,CASE (24CT),15.49,92.94,Bar Storage,M. Osei,2027-07-25,
TXN-100894,2026-07-25,11:37,waste,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,26.85,-53.7,Main Kitchen Cooler,J. Nguyen,,Prep trim loss
TXN-100895,2026-07-25,18:43,transfer,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,2.0,case,50.49,100.98,Walk-In Freezer,C. Romero,,Transferred to Main Kitchen Cooler
TXN-100896,2026-07-25,10:02,transfer,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,5.45,lb,5.65,30.79,Prep Station Fridge,C. Romero,,Transferred to Bar Storage
TXN-100897,2026-07-25,07:49,waste,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.0,case,24.94,-49.88,Main Kitchen Cooler,L. Kim,,Quality reject
TXN-100898,2026-07-25,07:04,adjustment,PRD-3315,Heavy Cream 40%,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-1.32,gal,9.54,-12.59,Main Kitchen Cooler,D. Alvarez,,Cycle count correction
TXN-100899,2026-07-25,18:56,adjustment,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-0.35,CASE (72CT),68.34,-23.92,Walk-In Freezer,D. Alvarez,,Unit conversion fix
TXN-100900,2026-07-25,07:28,transfer,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,2.83,lb,5.78,16.36,Bar Storage,T. Fischer,,Transferred to Walk-In Freezer
TXN-100901,2026-07-26,16:03,stock_out,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,-11.25,lb,21.58,-242.77,Main Kitchen Cooler,L. Kim,,
TXN-100902,2026-07-26,10:54,stock_in,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,PO-40573,INV-58785,LOT-260726-21,2.0,case (6x1L),56.96,113.92,Dry Storage Room,M. Osei,2027-07-26,
TXN-100903,2026-07-26,10:49,transfer,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,2.0,case,24.07,48.14,Prep Station Fridge,M. Osei,,Transferred to Main Kitchen Cooler
TXN-100904,2026-07-26,11:02,stock_in,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,PO-40249,INV-58755,LOT-260726-37,5.0,case (72ct),68.59,342.95,Walk-In Freezer,M. Osei,2026-10-24,
TXN-100905,2026-07-26,08:03,adjustment,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-1.73,case (12x1lb),18.29,-31.64,Dry Storage Room,L. Kim,,Unit conversion fix
TXN-100906,2026-07-26,07:19,stock_in,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,PO-40529,INV-58637,LOT-260726-37,7.0,CASE,31.75,222.25,Main Kitchen Cooler,T. Fischer,2026-08-02,
TXN-100907,2026-07-26,09:26,stock_in,PRD-7704,"Bacon, Sliced",Meat,Pork,Metro Meat & Poultry,PO-40264,INV-58813,LOT-260726-65,20.3,lb,7.24,146.97,Main Kitchen Cooler,M. Osei,2026-08-09,
TXN-100908,2026-07-26,16:37,stock_in,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,PO-40851,INV-58860,LOT-260726-50,25.43,lb,5.44,138.34,Main Kitchen Cooler,D. Alvarez,2026-08-16,
TXN-100909,2026-07-26,17:00,stock_in,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,PO-40228,INV-58749,LOT-260726-67,8.0,25lb bag,29.72,237.76,Dry Storage Room,T. Fischer,2028-07-25,
TXN-100910,2026-07-26,14:24,waste,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-1.0,case (12x750ml),85.82,-85.82,Bar Storage,,,Damaged in delivery
TXN-100911,2026-07-26,08:32,stock_out,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,,,,-12.38,lb,13.91,-172.21,Main Kitchen Cooler,R. Patel,,
TXN-100912,2026-07-26,10:33,waste,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-2.0,50lb bag,23.86,-47.72,Dry Storage Room,J. Nguyen,,Expired
TXN-100913,2026-07-26,08:54,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-3.0,case (12x750ml),92.6,-277.8,Bar Storage,T. Fischer,,
TXN-100914,2026-07-26,18:53,adjustment,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.38,CASE,25.34,-60.31,Main Kitchen Cooler,C. Romero,,Unit conversion fix
TXN-100915,2026-07-26,11:32,stock_in,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40396,INV-58530,LOT-260726-37,5.0,CASE (12X750ML),83.27,416.35,Bar Storage,J. Nguyen,2028-07-25,
TXN-100916,2026-07-26,11:26,adjustment,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,2.45,50LB BAG,25.07,61.42,Dry Storage Room,L. Kim,,Unit conversion fix
TXN-100917,2026-07-26,16:16,stock_in,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,PO-40524,INV-58789,LOT-260726-40,13.68,LB,7.18,98.22,Main Kitchen Cooler,D. Alvarez,2026-07-31,
TXN-100918,2026-07-26,14:20,waste,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-1.0,case (12x750ml),103.05,-103.05,Bar Storage,R. Patel,,Prep trim loss
TXN-100919,2026-07-26,18:59,waste,PRD-8805,Canola Oil,Dry Goods,Oils,Pantry Staples Wholesale,,,,-2.0,case (4x1gal),39.51,-79.02,Dry Storage Room,T. Fischer,,Expired
TXN-100920,2026-07-26,08:06,stock_in,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40221,INV-58746,LOT-260726-83,6.0,case (12x750ml),90.26,541.56,Bar Storage,L. Kim,2028-07-25,
TXN-100921,2026-07-26,07:01,stock_in,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,PO-40707,INV-58256,LOT-260726-13,18.62,LB,15.72,292.71,Main Kitchen Cooler,C. Romero,2026-08-01,
TXN-100922,2026-07-26,16:40,adjustment,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,1.67,case,13.49,22.53,Main Kitchen Cooler,T. Fischer,,System entry error
TXN-100923,2026-07-26,16:03,waste,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,,,,-1.0,case (6x1L),62.04,-62.04,Dry Storage Room,T. Fischer,,Spoilage
TXN-100924,2026-07-26,07:06,transfer,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,1.0,case (48ct),30.3,30.3,Bar Storage,D. Alvarez,,Transferred to Bar Storage
TXN-100925,2026-07-27,06:26,stock_out,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,26.57,-26.57,Main Kitchen Cooler,D. Alvarez,,
TXN-100926,2026-07-27,07:19,waste,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-1.0,each,3.56,-3.56,Dry Storage Room,C. Romero,,Damaged in delivery
TXN-100927,2026-07-27,14:38,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-3.0,50lb bag,23.16,-69.48,Dry Storage Room,T. Fischer,,
TXN-100928,2026-07-27,13:48,stock_in,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40217,INV-58322,LOT-260727-13,2.0,case (12x750ml),95.28,190.56,Bar Storage,M. Osei,2028-07-26,
TXN-100929,2026-07-27,09:45,adjustment,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,,,,0.31,lb,5.42,1.68,Main Kitchen Cooler,T. Fischer,,Unit conversion fix
TXN-100930,2026-07-27,16:54,stock_in,PRD-7701,"Chicken Breast, Boneless",Meat,Poultry,Metro Meat & Poultry,PO-40502,INV-58205,LOT-260727-84,35.72,lb,4.68,167.17,Main Kitchen Cooler,L. Kim,2026-07-31,
TXN-100931,2026-07-27,17:17,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-3.0,each,3.82,-11.46,Dry Storage Room,C. Romero,,
TXN-100932,2026-07-27,06:32,stock_out,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,,,,-2.0,case,31.54,-63.08,Main Kitchen Cooler,C. Romero,,
TXN-100933,2026-07-27,07:11,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-3.0,50lb bag,24.22,-72.66,Dry Storage Room,J. Nguyen,,
TXN-100934,2026-07-27,09:07,stock_in,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,PO-40834,INV-58436,LOT-260727-37,1.0,25lb bag,11.33,11.33,Dry Storage Room,R. Patel,2029-07-26,
TXN-100935,2026-07-27,07:35,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-4.53,lb,13.12,-59.43,Main Kitchen Cooler,L. Kim,,
TXN-100936,2026-07-27,10:20,stock_out,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,-3.0,25lb bag,26.41,-79.23,Dry Storage Room,D. Alvarez,,
TXN-100937,2026-07-27,11:10,stock_in,PRD-8806, Basmati Rice ,Dry Goods,Grains,Pantry Staples Wholesale,PO-40342,INV-58690,LOT-260727-12,5.0,25lb bag,28.15,140.75,Dry Storage Room,M. Osei,2028-07-26,Short delivery vs PO — see delivery receipt
TXN-100938,2026-07-27,20:25,stock_in,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,PO-40640,INV-58140,LOT-260727-53,1.0,case (48ct),28.65,28.65,Dry Storage Room,T. Fischer,2026-08-01,Short delivery vs PO — see delivery receipt
TXN-100939,2026-07-28,09:25,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-1.66,lb,6.21,-10.31,Main Kitchen Cooler,R. Patel,,
TXN-100940,2026-07-28,16:58,stock_out,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,-1.0,CASE (48CT),27.93,-27.93,Dry Storage Room,C. Romero,,
TXN-100941,2026-07-28,09:55,stock_in,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,PO-40274,INV-58190,LOT-260728-34,6.0,case,14.05,84.3,Main Kitchen Cooler,T. Fischer,2026-08-02,
TXN-100942,2026-07-28,18:02,stock_in,PRD-2207,Yukon Gold Potatoes,Produce,Root Vegetables,Green Valley Produce Co.,PO-40176,INV-58370,LOT-260728-52,2.0,sack,30.0,60.0,Dry Storage Room,T. Fischer,2026-08-18,
TXN-100943,2026-07-28,09:55,stock_in,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,PO-40523,INV-58752,LOT-260728-67,2.0,case (48ct),28.88,57.76,Dry Storage Room,T. Fischer,2026-08-02,
TXN-100944,2026-07-28,11:14,waste,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,,,,-0.64,lb,16.06,-10.28,Main Kitchen Cooler,T. Fischer,,Spoilage
TXN-100945,2026-07-28,07:31,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-1.37,lb,11.9,-16.3,Main Kitchen Cooler,J. Nguyen,,
TXN-100946,2026-07-28,14:48,stock_in,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,PO-40878,INV-58419,LOT-260728-68,5.0,50lb bag,23.26,116.3,Dry Storage Room,T. Fischer,2027-07-28,
TXN-100947,2026-07-28,13:12,transfer,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,3.0,each,3.49,10.47,Walk-In Freezer,R. Patel,,Transferred to Prep Station Fridge
TXN-100948,2026-07-28,07:47,stock_in,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,PO-40571,INV-58291,LOT-260728-44,2.0,case,22.84,45.68,Main Kitchen Cooler,D. Alvarez,2026-08-02,
TXN-100949,2026-07-28,07:25,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-3.0,50lb bag,24.53,-73.59,Dry Storage Room,D. Alvarez,,
TXN-100950,2026-07-28,10:12,stock_out,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,,,,-2.0,case (6x1L),57.1,-114.2,Dry Storage Room,C. Romero,,
TXN-100951,2026-07-29,07:14,stock_out,PRD-2207,Yukon Gold Potatoes,Produce,Root Vegetables,Green Valley Produce Co.,,,,-1.0,sack,29.77,-29.77,Dry Storage Room,C. Romero,,
TXN-100952,2026-07-29,17:45,transfer,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,2.0,case,43.81,87.62,Prep Station Fridge,T. Fischer,,Transferred to Main Kitchen Cooler
TXN-100953,2026-07-29,08:46,stock_out,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,-0.55,lb,6.41,-3.53,Main Kitchen Cooler,T. Fischer,,
TXN-100954,2026-07-29,16:04,stock_in,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,PO-40566,INV-58245,LOT-260729-11,2.0,block,115.71,231.42,Main Kitchen Cooler,T. Fischer,2026-09-12,
TXN-100955,2026-07-29,11:37,stock_out,PRD-1102,Atlantic Salmon Fillet,Seafood,Finfish,Coastal Farms & Purveyors Ltd.,,,,-0.51,LB,11.92,-6.08,Main Kitchen Cooler,R. Patel,,
TXN-100956,2026-07-29,13:32,waste,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,-1.0,lb,6.37,-6.37,Main Kitchen Cooler,D. Alvarez,,Spoilage
TXN-100957,2026-07-29,08:42,adjustment,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-0.08,50lb bag,23.97,-1.92,Dry Storage Room,D. Alvarez,,Recount after audit
TXN-100958,2026-07-29,08:43,stock_out,PRD-7706,Duck Breast,Meat,Poultry,Metro Meat & Poultry,,,,-8.03,lb,13.9,-111.62,Main Kitchen Cooler,J. Nguyen,,
TXN-100959,2026-07-29,06:15,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-3.0,case,28.16,-84.48,Main Kitchen Cooler,R. Patel,,
TXN-100960,2026-07-30,16:43,adjustment,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,0.27,case,26.38,7.12,Main Kitchen Cooler,C. Romero,,System entry error
TXN-100961,2026-07-30,08:19,stock_out,PRD-8805,Canola Oil,Dry Goods,Oils,Pantry Staples Wholesale,,,,-2.0,case (4x1gal),42.53,-85.06,Dry Storage Room,T. Fischer,,
TXN-100962,2026-07-30,18:50,stock_out,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,case (48ct),26.72,-53.44,Dry Storage Room,D. Alvarez,,
TXN-100963,2026-07-30,08:39,stock_out,PRD-2212," Bell Peppers, Mixed ",Produce,Vegetables,Green Valley Produce Co.,,,,-3.0,case,25.83,-77.49,Main Kitchen Cooler,R. Patel,,
TXN-100964,2026-07-30,20:37,stock_in,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,PO-40105,INV-58540,LOT-260730-55,6.69,lb,22.46,150.26,Main Kitchen Cooler,T. Fischer,2026-08-03,
TXN-100965,2026-07-30,18:35,stock_out,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,-1.0,case (24ct),13.45,-13.45,Bar Storage,M. Osei,,
TXN-100966,2026-07-30,06:30,stock_in,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,PO-40794,INV-58752,LOT-260730-59,8.0,sack,17.76,142.08,Dry Storage Room,R. Patel,2026-08-29,
TXN-100967,2026-07-30,16:56,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-5.18,gal,4.25,-22.02,Main Kitchen Cooler,T. Fischer,,
TXN-100968,2026-07-30,07:19,stock_out,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,,,,-8.72,lb,5.71,-49.79,Main Kitchen Cooler,C. Romero,,
TXN-100969,2026-07-30,11:44,stock_in,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,PO-40829,INV-58466,LOT-260730-69,3.0,case,26.47,79.41,Main Kitchen Cooler,,2026-08-04,
TXN-100970,2026-07-30,07:39,stock_in,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,PO-40694,INV-58624,LOT-260730-57,7.0,25lb bag,29.02,203.14,Dry Storage Room,J. Nguyen,2028-07-29,
TXN-100971,2026-07-30,06:29,stock_out,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-3.0,case,15.05,-45.15,Main Kitchen Cooler,R. Patel,,
TXN-100972,2026-07-30,07:52,stock_out,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.0,case,24.68,-49.36,Main Kitchen Cooler,M. Osei,,
TXN-100973,2026-07-30,06:44,stock_out,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,-2.0,case (24ct),13.58,-27.16,Bar Storage,T. Fischer,,
TXN-100974,2026-07-31,08:46,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-4.0,case,25.14,-100.56,Main Kitchen Cooler,R. Patel,,
TXN-100975,2026-07-31,07:33,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-1.0,CASE,26.01,-26.01,Main Kitchen Cooler,R. Patel,,
TXN-100976,2026-07-31,11:11,stock_in,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,PO-40659,INV-58366,LOT-260731-88,33.17,lb,6.75,223.9,Main Kitchen Cooler,T. Fischer,2026-08-14,
TXN-100977,2026-07-31,16:15,waste,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-1.0,case,28.36,-28.36,Main Kitchen Cooler,C. Romero,,Prep trim loss
TXN-100978,2026-07-31,16:17,stock_out,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,29.92,-59.84,Main Kitchen Cooler,D. Alvarez,,
TXN-100979,2026-07-31,14:24,stock_out,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,-0.66,lb,6.54,-4.32,Main Kitchen Cooler,T. Fischer,,
TXN-100980,2026-07-31,11:56,adjustment,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,1.34,50lb bag,23.63,31.66,Dry Storage Room,J. Nguyen,,Recount after audit
TXN-100981,2026-07-31,07:11,stock_out,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-3.0,case (12x750ml),93.72,-281.16,Bar Storage,T. Fischer,,
TXN-100982,2026-07-31,18:42,stock_in,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,PO-40760,INV-58595,LOT-260731-58,3.0,case,13.96,41.88,Main Kitchen Cooler,R. Patel,2026-08-05,
TXN-100983,2026-07-31,09:37,stock_in,PRD-7701,"Chicken Breast, Boneless",Meat,Poultry,Metro Meat & Poultry,PO-40732,INV-58513,LOT-260731-18,38.3,lb,4.73,181.16,Main Kitchen Cooler,D. Alvarez,2026-08-04,Short delivery vs PO — see delivery receipt
TXN-100984,2026-07-31,11:20,adjustment,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,1.56,EACH,66.77,104.16,Bar Storage,L. Kim,,System entry error
TXN-100985,2026-07-31,10:59,waste,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,,,,-1.0,case (6x1L),59.04,-59.04,Dry Storage Room,D. Alvarez,,Spoilage
TXN-100986,2026-07-31,06:59,stock_out,PRD-7706,Duck Breast,Meat,Poultry,Metro Meat & Poultry,,,,-3.02,lb,12.75,-38.51,Main Kitchen Cooler,R. Patel,,
TXN-100987,2026-07-31,11:28,stock_in,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,PO-40859,INV-58265,LOT-260731-65,27.8,LB,5.35,148.73,Main Kitchen Cooler,,2026-08-21,
TXN-100988,2026-07-31,18:08,stock_in,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,PO-40517,INV-58681,LOT-260731-79,7.0,case,24.19,169.33,Main Kitchen Cooler,L. Kim,2026-08-05,
TXN-100989,2026-07-31,08:36,stock_in,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,PO-40465,INV-58733,LOT-260731-81,7.0,each,62.01,434.07,Bar Storage,L. Kim,2027-01-27,
TXN-100990,2026-07-31,13:19,stock_in,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,PO-40152,INV-58715,LOT-260731-79,2.0,sack,18.5,37.0,Dry Storage Room,M. Osei,2026-08-30,Short delivery vs PO — see delivery receipt
TXN-100991,2026-07-31,07:55,stock_out,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,,,,-4.0,case (6x1L),62.34,-249.36,Dry Storage Room,D. Alvarez,,
TXN-100992,2026-07-31,10:39,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-1.32,lb,6.09,-8.04,Main Kitchen Cooler,D. Alvarez,,
TXN-100993,2026-07-31,10:16,stock_in,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,PO-40160,INV-58242,LOT-260731-36,9.62,lb,15.72,151.23,Main Kitchen Cooler,C. Romero,2026-08-04,
TXN-100994,2026-07-31,14:57,stock_in,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,PO-40136,INV-58454,LOT-260731-19,5.0,EACH,65.32,326.6,Bar Storage,R. Patel,2027-01-27,
TXN-100995,2026-07-31,07:02,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-7.7,lb,5.69,-43.81,Main Kitchen Cooler,M. Osei,,
TXN-100996,2026-07-31,06:01,stock_in,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,PO-40647,INV-58722,LOT-260731-58,6.0,case,49.13,294.78,Main Kitchen Cooler,T. Fischer,2026-08-28,Received in good condition
TXN-100997,2026-07-31,10:35,stock_out,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,14.06,-14.06,Main Kitchen Cooler,C. Romero,,
TXN-100998,2026-08-01,07:37,stock_in,PRD-2207,Yukon Gold Potatoes,Produce,Root Vegetables,Green Valley Produce Co.,PO-40870,INV-58649,LOT-260801-82,1.0,sack,27.61,27.61,Dry Storage Room,D. Alvarez,2026-08-22,Received in good condition
TXN-100999,2026-08-01,08:02,stock_out,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.0,case,14.43,-28.86,Main Kitchen Cooler,J. Nguyen,,
TXN-101000,2026-08-01,07:16,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-14.11,lb,6.1,-86.07,Main Kitchen Cooler,T. Fischer,,
TXN-101001,2026-08-01,08:23,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-3.0,case,45.25,-135.75,Main Kitchen Cooler,T. Fischer,,
TXN-101002,2026-08-01,06:22,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-4.0,case (12x750ml),92.96,-371.84,Bar Storage,C. Romero,,
